step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_1_stopped,tl_1_accumulated_waiting_time,tl_1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1085.0,108,1423.0,7.150753768844221,2.0701328518853543,108,22270.0,0.07954601654618947,108,22270.0
1090.0,98,1167.0,5.893939393939394,2.2907508798685847,96,22659.0,0.0929295211564367,96,22659.0
1095.0,102,1132.0,5.805128205128205,2.054058652214043,100,23066.0,0.08775004947730056,100,23066.0
1100.0,104,1225.0,6.380208333333333,1.786592965291873,104,23567.0,0.07761000038162476,104,23567.0
1105.0,105,1108.0,5.801047120418848,1.7203282520333816,105,22963.0,0.07001429327915137,105,22963.0
1110.0,96,976.0,5.219251336898396,2.0275761277447177,95,22240.0,0.08439720204513337,95,22240.0
1115.0,101,1151.0,6.08994708994709,2.0097477252338476,99,22438.0,0.07619767629118382,99,22438.0
1120.0,106,1295.0,6.573604060913706,2.2863585335835945,104,22630.0,0.08122418724160806,104,22630.0
1125.0,107,1410.0,7.05,2.3041006006182294,107,23087.0,0.08581649239467727,107,23087.0
1130.0,103,1331.0,6.655,2.409858010524186,103,22909.0,0.0930581458650376,103,22909.0
1135.0,101,1094.0,5.581632653061225,2.3425343780915036,99,23302.0,0.09790521884129215,99,23302.0
1140.0,98,1073.0,5.617801047120419,2.0732765835142453,96,23707.0,0.09051362762132081,96,23707.0
1145.0,103,1212.0,6.412698412698413,1.8133710282847644,103,24190.0,0.0745058332257719,103,24190.0
1150.0,101,1245.0,6.72972972972973,1.7060617162017209,101,23551.0,0.07048808363590561,101,23551.0
1155.0,103,1247.0,6.563157894736842,1.8384371467589242,101,23193.0,0.07605204214918761,101,23193.0
1160.0,106,1363.0,7.025773195876289,2.0719536527850932,104,23332.0,0.08897935214455449,104,23332.0
1165.0,110,1451.0,7.291457286432161,2.1232133190045235,110,23855.0,0.08166657682372676,110,23855.0
1170.0,107,1351.0,6.755,2.0856435873610994,107,23674.0,0.0820683932484464,107,23674.0
1175.0,101,1146.0,5.758793969849246,1.9690896543004803,99,24061.0,0.06934085643935359,99,24061.0
1180.0,103,1132.0,5.746192893401015,1.8836887843145453,101,24505.0,0.06833648283889762,101,24505.0
1185.0,109,1286.0,6.697916666666667,1.6286971318384158,109,25016.0,0.05797552883356775,109,25016.0
1190.0,103,1214.0,6.257731958762887,1.6345231388332913,103,24376.0,0.05566028452531778,103,24376.0
1195.0,95,1072.0,5.525773195876289,2.243934239866371,93,24055.0,0.09038770000858513,93,24055.0
1200.0,97,1162.0,6.052083333333333,2.27880108091076,95,24056.0,0.08872814839219859,95,24056.0
1205.0,103,1270.0,6.512820512820513,2.145633528784299,103,24550.0,0.0856217622533806,103,24550.0
1210.0,100,1133.0,5.693467336683417,2.1023500913127484,100,24325.0,0.07785026260223853,100,24325.0
1215.0,100,981.0,5.005102040816326,2.0449769587926836,98,24408.0,0.06672392008454553,98,24408.0
1220.0,97,964.0,4.918367346938775,2.0464439639445815,95,24850.0,0.06600743305575087,95,24850.0
1225.0,108,1137.0,5.891191709844559,1.6064033155889077,108,25349.0,0.05259402972579968,108,25349.0
1230.0,100,1113.0,5.737113402061856,1.951410613259815,100,24668.0,0.07497948870104025,100,24668.0
1235.0,94,992.0,5.248677248677248,2.1224042186163077,92,24313.0,0.09196260241814999,92,24313.0
1240.0,98,1091.0,5.742105263157895,2.2454951432034864,96,24381.0,0.09757175703930354,96,24381.0
1245.0,101,1228.0,6.395833333333333,2.2082988403553867,99,24568.0,0.09017834332436378,99,24568.0
1250.0,107,1415.0,7.219387755102041,1.9461262973423599,107,25091.0,0.06956800091095862,107,25091.0
1255.0,105,1332.0,6.761421319796955,1.967849957736979,105,24897.0,0.06678618697324136,105,24897.0
1260.0,107,1240.0,6.424870466321243,1.9811042862406143,105,25323.0,0.07058602085668002,105,25323.0
1265.0,103,1206.0,6.153061224489796,2.110680851492299,101,25779.0,0.08094150281714221,101,25779.0
1270.0,103,1400.0,7.368421052631579,1.943773424321257,103,26282.0,0.08085456048684402,103,26282.0
1275.0,104,1373.0,7.303191489361702,2.119986835069291,104,25548.0,0.0930875761087853,104,25548.0
1280.0,102,1320.0,6.875,2.561692379254364,101,24573.0,0.10255607111682244,101,24573.0
1285.0,105,1366.0,7.151832460732984,2.2610491570694244,103,24654.0,0.08655840235178992,103,24654.0
1290.0,111,1494.0,7.740932642487047,2.324296949159641,109,24801.0,0.07307254742346835,109,24801.0
1295.0,111,1643.0,8.469072164948454,2.2487330462162567,111,25346.0,0.07299182752060152,111,25346.0
1300.0,107,1533.0,7.703517587939698,2.1717348549301967,107,25141.0,0.0777272417828919,107,25141.0
1305.0,93,1223.0,6.304123711340206,2.2901970566205936,91,25533.0,0.09760007916695075,91,25533.0
